match_id,blue_win,blue_champ_1,blue_champ_2,blue_champ_3,blue_champ_4,blue_champ_5,red_champ_1,red_champ_2,red_champ_3,red_champ_4,red_champ_5
EUW1_7624052482,0,887,31,777,145,432,17,11,84,51,80
EUW1_7609173545,1,17,120,34,18,3,24,54,157,51,518
EUW1_7593795145,0,122,203,99,29,143,39,86,55,81,101
EUW1_7593781582,0,83,32,157,21,63,75,517,777,51,89
EUW1_7593739544,0,122,234,45,110,11,22,27,103,81,99
EUW1_7593686881,0,86,35,45,51,117,104,11,99,222,111
EUW1_7593621116,1,82,238,777,222,25,84,63,517,67,497
EUW1_7593580386,1,82,56,25,67,902,83,233,800,22,16
EUW1_7593532752,1,54,32,84,51,161,83,62,105,18,412
EUW1_7593408466,1,799,68,238,202,267,17,64,103,21,1
EUW1_7593319470,1,17,64,777,360,518,27,48,10,498,497
EUW1_7592407968,0,14,121,800,145,44,86,64,25,221,350
EUW1_7592349915,0,17,72,127,22,147,85,36,800,21,412
EUW1_7592305075,0,82,106,245,67,78,17,32,131,18,117
EUW1_7592245322,0,8,24,103,145,497,86,141,39,901,35
EUW1_7587725416,1,69,11,55,18,34,17,234,84,22,111
EUW1_7586497508,1,86,131,1,67,117,113,234,134,110,37
EUW1_7647206053,0,36,32,901,81,26,887,17,777,222,45
EUW1_7647148022,1,106,131,901,110,63,39,234,55,145,555
EUW1_7637258050,1,75,904,90,202,43,36,19,157,145,111
EUW1_7625061408,0,84,24,777,21,89,78,19,90,51,101
EUW1_7619329049,0,904,19,38,119,902,126,36,777,222,223
EUW1_7613075380,1,141,234,161,222,235,266,35,134,51,201
EUW1_7602618265,0,777,141,61,222,101,10,245,103,145,53
EUW1_7602551222,1,897,17,84,222,910,19,106,950,202,99
EUW1_7602493247,0,126,131,84,67,99,75,60,101,145,53
EUW1_7596804646,0,24,59,800,96,223,150,234,115,222,99
EUW1_7596167045,0,897,102,517,202,235,78,33,711,81,25
EUW1_7596125441,1,24,113,134,51,89,2,238,800,804,142
EUW1_7596109802,1,887,131,55,202,902,50,233,34,523,117
EUW1_7596085809,0,86,5,103,21,161,799,28,63,22,53
EUW1_7596059134,0,75,234,45,145,223,122,11,246,22,25
EUW1_7585525392,1,14,19,90,81,101,23,33,893,804,555
EUW1_7578182309,1,54,62,800,804,40,24,154,7,222,117
EUW1_7575806867,1,420,141,245,804,50,69,238,99,236,412
EUW1_7575764440,0,86,154,268,22,9,10,254,25,901,147
EUW1_7560648888,0,777,56,517,67,147,86,131,55,51,412
EUW1_7654075669,0,133,106,45,360,89,86,35,55,895,111
EUW1_7653967651,0,39,82,45,202,147,154,77,126,21,143
EUW1_7653725202,0,24,54,157,15,89,904,36,8,21,63
EUW1_7653713340,0,106,233,55,235,89,875,107,157,15,111
EUW1_7652508320,1,777,238,902,222,161,74,106,69,804,147
EUW1_7652365133,1,82,32,103,523,147,54,203,161,22,800
EUW1_7652109835,1,24,200,55,21,89,17,28,166,51,111
EUW1_7651945328,1,6,11,245,67,161,122,9,3,21,147
EUW1_7651081496,0,39,517,45,29,99,90,19,245,901,147
EUW1_7650541229,1,14,32,90,145,147,777,234,85,96,432
EUW1_7650093118,0,904,233,90,21,89,14,517,103,51,161
EUW1_7648765785,1,74,11,84,67,147,14,77,45,804,89
EUW1_7648296924,1,17,24,90,21,89,69,11,777,22,50
EUW1_7647342446,1,36,20,246,21,350,157,19,101,110,89
EUW1_7646858335,1,106,234,950,360,89,6,36,54,22,43
EUW1_7645997610,0,36,98,91,21,53,897,131,105,81,147
EUW1_7644761416,1,126,24,85,21,800,122,234,55,202,147
EUW1_7644541049,0,240,25,69,29,89,58,517,950,67,63
EUW1_7644390325,0,17,131,245,202,111,85,24,777,51,89
EUW1_7635822236,1,875,36,134,15,117,86,11,711,115,147
EUW1_7173902554,0,901,203,157,67,518,223,79,711,202,80
EUW1_7173308061,0,41,56,517,21,555,82,64,74,236,99
EUW1_7173294063,0,69,254,3,22,412,48,234,238,222,89
EUW1_7173296550,1,875,106,238,202,902,85,254,711,22,63
EUW1_7172972813,1,68,19,45,22,30,23,121,518,145,63
EUW1_7172930678,0,75,233,81,222,526,23,17,90,96,555
EUW1_7172861170,1,82,35,105,22,37,875,876,517,498,235
EUW1_7172804739,0,79,17,157,22,267,875,141,103,202,893
EUW1_7172749171,0,122,254,131,22,267,23,526,34,145,111
EUW1_7110678089,1,86,11,69,222,63,24,20,4,51,111
EUW1_7110616789,0,875,63,777,221,12,86,876,45,67,147
EUW1_7110544503,0,48,234,115,81,555,36,14,518,202,25
EUW1_7110484500,0,74,102,58,145,25,106,104,777,202,235
EUW1_7110420477,1,83,24,99,51,412,80,19,143,81,101
EUW1_7110338879,0,420,234,131,21,50,86,62,266,498,143
EUW1_7109250479,0,98,102,75,901,555,86,121,236,17,147
EUW1_7105671841,0,17,131,69,21,235,36,78,45,145,147
EUW1_7105625724,1,36,63,245,119,57,875,106,517,21,555
EUW1_7105566829,1,98,32,103,901,16,86,233,777,222,25
EUW1_7105313530,0,266,11,39,221,350,223,19,91,21,25
EUW1_7367041052,1,54,77,147,21,161,114,76,105,22,99
EUW1_7367022158,1,77,56,61,222,63,6,102,69,901,147
EUW1_7366470819,1,114,203,103,17,12,9,11,84,22,53
EUW1_7366060873,0,897,107,800,81,37,86,141,90,18,875
EUW1_7366028012,1,58,131,166,202,37,36,19,84,145,89
EUW1_7345518713,0,17,9,777,67,412,106,19,99,51,101
EUW1_7345184701,1,68,234,518,18,235,80,77,105,22,143
EUW1_7345158094,1,114,120,157,800,44,86,234,245,51,518
EUW1_7338843360,0,69,254,45,51,26,10,35,103,110,555
EUW1_7338635584,0,83,141,131,18,53,126,56,157,22,143
EUW1_7338577648,1,266,19,950,145,518,777,141,893,115,147
EUW1_7338539940,1,58,106,157,51,117,82,5,45,222,526
EUW1_7338166178,1,86,83,61,222,63,84,14,800,235,412
EUW1_7338151270,1,14,234,245,21,161,420,11,147,51,99
EUW1_7337633551,0,266,120,55,51,99,69,131,126,360,89
EUW1_7337606552,1,875,17,90,222,44,85,143,84,81,111
EUW1_7337072108,0,420,122,136,222,80,23,77,800,236,37
EUW1_7337057430,0,6,254,45,21,37,58,56,28,222,111
EUW1_7324190706,0,86,141,105,236,888,6,121,84,360,35
EUW1_7324137813,1,39,876,800,15,223,106,254,154,14,50
EUW1_7660743256,0,266,20,103,145,89,36,234,50,202,63
EUW1_7660477422,1,92,28,245,21,420,85,200,246,145,53
EUW1_7660031936,1,41,30,800,910,89,98,254,101,202,43
EUW1_7659972848,1,2,238,61,145,99,14,141,29,21,16
EUW1_7659202452,1,75,57,893,22,267,82,127,777,145,526
EUW1_7659147768,1,202,19,75,236,76,777,56,91,221,902
EUW1_7659093035,0,875,75,45,523,99,122,48,84,67,518
EUW1_7659028466,0,85,517,800,236,267,24,33,711,145,3
EUW1_7658965799,0,114,19,31,145,43,6,876,910,51,518
EUW1_7654355591,0,36,950,157,145,99,518,54,45,236,57
EUW1_7654279249,1,62,9,63,21,147,24,11,157,145,432
EUW1_7654214395,1,897,141,90,145,902,54,517,61,498,111
EUW1_7653998374,1,122,517,90,29,25,58,245,84,51,3
EUW1_7653943791,0,777,876,238,523,143,157,17,84,21,518
EUW1_7649005745,0,133,11,910,96,412,75,421,800,429,526
EUW1_7648972771,1,58,24,910,222,37,86,19,134,15,101
EUW1_7647481621,1,904,234,84,67,63,897,24,131,21,78
EUW1_7645169519,1,75,517,157,21,63,58,19,31,800,99
EUW1_7644149392,1,75,89,105,236,267,133,30,90,145,54
EUW1_7642359107,1,75,25,127,360,80,516,11,18,21,89
EUW1_7657792861,0,887,904,45,15,235,6,121,163,222,25
EUW1_7653598354,1,74,32,246,222,89,75,517,126,67,53
EUW1_7651326146,0,83,75,101,96,161,150,427,246,112,50
EUW1_7649478774,1,904,62,25,81,99,54,11,103,67,223
EUW1_7648721702,0,150,9,61,51,25,54,141,800,96,161
EUW1_7648542773,1,875,32,800,21,63,122,31,910,67,16
EUW1_7642015531,1,86,245,777,67,161,58,19,45,51,25
EUW1_7641935208,1,5,32,8,67,37,904,36,800,21,12
EUW1_7639092818,0,904,19,893,51,16,31,876,127,67,147
EUW1_7639015516,0,98,102,238,236,31,36,82,64,67,267
EUW1_7637671308,1,266,77,166,222,432,75,54,45,21,111
EUW1_7637497435,0,82,24,45,236,267,86,254,105,67,235
EUW1_7637427027,1,10,121,103,202,432,92,141,99,96,412
EUW1_7634645166,1,83,35,777,804,223,58,64,99,96,526
EUW1_7633532737,0,17,54,777,523,101,904,104,38,96,267
EUW1_7633452336,1,516,904,45,96,235,10,950,800,126,111
EUW1_7632926702,0,17,36,166,96,99,83,76,69,145,37
EUW1_7632853573,1,80,19,112,96,902,86,107,800,21,89
EUW1_7632773386,1,86,80,45,18,53,799,5,131,67,34
EUW1_7631384442,0,75,517,103,18,267,86,234,55,21,800
EUW1_7658826691,0,80,19,517,18,25,54,28,711,110,267
EUW1_7652216686,0,777,254,157,236,267,420,234,131,29,63
EUW1_7649770819,1,36,113,800,21,267,157,48,245,202,147
EUW1_7646670889,0,122,24,893,21,412,17,141,950,895,60
EUW1_7646195111,0,86,24,800,67,412,36,141,34,22,555
EUW1_7645450806,1,83,54,115,96,147,904,31,110,67,350
EUW1_7645150356,0,86,141,90,96,89,875,154,711,17,161
EUW1_7644048174,0,82,24,112,21,267,27,36,54,202,555
EUW1_7639614163,0,8,246,711,119,89,31,141,84,51,37
EUW1_7634560499,0,950,80,90,145,518,31,56,800,18,43
EUW1_7634483336,0,86,141,90,523,37,82,234,103,67,117
EUW1_7623195164,1,110,30,517,236,43,17,36,134,145,25
EUW1_7470640567,1,41,111,13,119,35,24,233,54,221,147
EUW1_7470548894,1,54,59,800,235,223,82,19,61,145,432
EUW1_7458914317,1,19,56,53,81,143,17,24,134,29,111
EUW1_7458887316,0,86,234,45,145,555,24,19,53,29,63
EUW1_7413185174,1,24,36,7,21,147,41,234,518,157,54
EUW1_7166472511,0,8,2,84,523,3,420,28,950,236,412
EUW1_7166409082,1,8,143,104,236,53,17,121,90,202,111
EUW1_7166359307,1,41,234,99,202,53,777,62,897,42,235
EUW1_7166153833,1,39,32,84,221,99,83,48,103,21,98
EUW1_7166104173,1,950,887,34,21,99,17,20,84,498,89
EUW1_7165957850,1,23,27,90,67,497,36,254,39,147,25
EUW1_7165918637,0,17,32,910,21,101,69,113,103,96,267
EUW1_7165870052,1,420,35,901,145,223,106,56,157,202,44
EUW1_7165818253,1,106,64,950,115,101,7,203,103,222,555
EUW1_7165743435,0,420,60,711,119,117,10,36,91,67,161
EUW1_7165706563,0,223,75,105,222,12,420,876,99,22,143
EUW1_7165687884,0,875,9,91,21,16,24,106,99,360,143
EUW1_7165336406,0,893,104,777,145,78,420,121,84,222,101
EUW1_7165136088,1,58,233,134,15,54,83,11,157,222,99
EUW1_7630784103,1,83,233,103,18,25,19,2,3,150,99
EUW1_7622841326,1,17,24,18,115,223,904,32,245,67,902
EUW1_7622795460,0,82,19,24,901,80,86,234,45,235,800
EUW1_7622751726,0,122,91,3,895,99,54,19,103,21,98
EUW1_7622700520,1,36,121,50,15,25,122,64,134,110,800
EUW1_7622147172,1,36,62,800,29,63,68,19,238,21,57
EUW1_7620144618,1,75,11,25,21,412,41,233,84,67,201
EUW1_7620124673,0,266,106,777,22,427,516,233,45,51,117
EUW1_7619662435,1,83,9,777,166,50,904,107,131,145,111
EUW1_7619591535,0,122,33,101,804,555,83,121,61,523,888
EUW1_7619237359,1,904,92,131,222,25,875,234,55,145,22
EUW1_7619188154,0,86,105,25,202,555,904,64,90,800,497
EUW1_7619170647,1,106,234,85,800,99,86,154,63,360,555
EUW1_7618142973,0,114,32,134,21,800,54,876,99,51,25
EUW1_7615220012,0,10,32,950,804,99,904,517,45,22,53
EUW1_7615171593,1,41,28,105,222,50,17,131,517,81,31
EUW1_7615086729,1,150,246,777,360,63,904,131,157,18,89
EUW1_7613003847,0,6,876,777,22,25,82,59,80,51,147
EUW1_7612962849,0,48,102,157,21,412,114,36,777,81,517
EUW1_7608958377,1,114,20,5,51,43,777,11,91,523,99
EUW1_7657844684,0,114,62,517,498,44,54,36,157,222,497
EUW1_7656113482,0,266,67,134,21,44,114,17,90,18,902
EUW1_7654207782,0,24,200,84,51,44,266,517,25,236,32
EUW1_7652757666,1,24,9,517,523,44,86,48,142,21,50
EUW1_7650827570,1,517,60,103,21,53,54,30,163,81,44
EUW1_7650530764,0,266,9,50,63,44,875,77,34,18,40
EUW1_7649973638,1,23,102,131,81,44,17,11,161,21,50
EUW1_7648611727,1,92,36,1,18,350,114,24,105,29,44
EUW1_7648428487,1,82,254,238,202,44,36,203,131,51,50
EUW1_7647936564,1,80,876,61,81,44,122,28,777,523,875
EUW1_7647092651,0,266,234,268,145,44,164,121,34,22,800
EUW1_7646806149,1,141,28,238,110,44,122,54,55,51,117
EUW1_7646765298,0,98,131,157,29,350,141,32,99,145,44
EUW1_7646751668,0,901,233,517,81,29,1,56,101,119,44
EUW1_7646617287,1,27,59,893,81,44,6,126,112,498,89
EUW1_7646603056,0,266,24,157,236,267,6,106,45,21,44
EUW1_7646236119,1,82,35,134,119,16,122,32,245,81,44
EUW1_7645886843,1,799,517,112,202,99,54,35,4,81,44
EUW1_7644846584,1,266,5,101,50,902,82,234,63,145,44
EUW1_7632953184,1,48,33,136,360,555,122,904,800,15,44
EUW1_7049216483,0,711,202,902,79,32,45,21,517,86,99
EUW1_7049202964,1,235,157,18,887,17,44,950,233,202,6
EUW1_7049194030,0,25,517,22,86,238,126,90,67,28,74
EUW1_7049073010,1,72,101,120,22,267,200,89,154,21,99
EUW1_7049034465,1,62,36,203,32,136,63,83,51,131,103
EUW1_7048950149,0,33,67,3,51,420,235,53,711,48,78
EUW1_7048795584,0,254,51,29,99,266,32,58,45,161,202
EUW1_7048699060,1,78,893,36,222,102,4,234,145,89,17
EUW1_7047887709,1,81,63,98,166,876,143,76,79,21,147
EUW1_7046609044,1,711,102,145,350,10,54,84,23,222,412
EUW1_7046438909,0,901,350,45,86,102,37,105,51,79,20
EUW1_7046272457,0,893,22,234,68,526,72,18,56,202,40
EUW1_7045423946,0,147,136,266,21,113,131,81,517,78,99
EUW1_7043995947,1,89,360,18,78,63,145,201,157,233,24
EUW1_7043983885,1,85,875,350,19,236,145,35,245,25,83
EUW1_7043639259,1,238,102,99,78,21,63,420,136,110,518
EUW1_7043152980,0,76,777,245,51,350,875,9,82,45,110
EUW1_7042690551,1,48,222,131,233,26,79,147,56,63,86
EUW1_7005378268,1,64,79,268,895,22,31,121,157,51,200
EUW1_7005141697,0,150,28,63,222,876,41,121,245,145,99
EUW1_7050895613,0,37,110,238,106,107,113,166,350,22,102
EUW1_7025468225,0,58,55,221,147,56,14,111,523,141,893
EUW1_7005075817,0,114,32,105,22,25,901,79,45,29,350
EUW1_7004976153,1,17,876,38,222,223,75,32,3,21,143
EUW1_7004465584,1,122,76,157,4,99,897,25,42,22,12
EUW1_7004462532,0,41,78,99,36,350,875,121,61,360,35
EUW1_7004444453,1,266,154,45,15,37,81,200,74,145,80
EUW1_7004432501,1,43,29,103,21,89,901,141,55,161,99
EUW1_7004413941,0,31,32,157,51,25,83,20,104,222,63
EUW1_7004180947,1,114,56,54,222,99,79,102,1,202,101
EUW1_7004138966,0,68,36,142,18,161,887,131,910,360,78
EUW1_7004092707,1,497,17,166,119,28,27,234,236,81,89
EUW1_7004044763,0,875,895,134,103,223,266,64,8,145,164
EUW1_7003450034,0,54,131,103,222,80,150,25,51,99,74
EUW1_7003418963,1,106,233,8,67,25,223,141,103,236,99
EUW1_7003165723,0,83,19,115,18,147,82,120,99,236,63
EUW1_7003133792,0,517,200,4,901,57,83,11,711,51,161
EUW1_7003109875,1,77,131,238,222,63,897,32,517,22,526
EUW1_7574363615,0,86,91,166,21,25,78,104,142,22,12
EUW1_7574322754,1,133,254,238,202,432,27,120,45,804,80
EUW1_7574263019,0,106,24,55,51,63,14,35,8,360,111
EUW1_7573375286,1,86,106,90,18,412,897,876,61,51,902
EUW1_7573361385,0,31,120,38,202,902,54,246,134,81,350
EUW1_7573073368,1,98,106,99,67,412,893,24,39,51,63
EUW1_7569026637,1,10,122,20,145,111,106,24,134,202,89
EUW1_7567449604,1,106,11,134,21,201,126,2,517,145,17
EUW1_7567395492,1,31,24,105,21,267,86,63,136,18,875
EUW1_7567321578,0,14,106,7,15,17,875,24,99,51,25
EUW1_7566851496,1,887,24,103,21,89,223,236,238,126,518
EUW1_7565530139,1,86,35,777,145,3,136,24,34,202,21
EUW1_7565067696,0,122,106,517,96,350,75,19,99,119,526
EUW1_7565046521,0,98,91,80,45,89,82,24,38,22,26
EUW1_7564732931,1,6,9,136,51,37,141,23,166,29,40
EUW1_7564186171,0,79,24,127,15,902,421,234,61,236,267
EUW1_7564152182,1,122,24,112,21,99,86,876,30,222,53
EUW1_7564127914,1,122,24,84,222,147,150,11,105,51,53
EUW1_7563177164,1,17,141,7,51,147,799,24,1,22,412
EUW1_7563137847,0,36,9,157,22,99,10,24,133,21,147
EUW1_7628178209,0,48,107,800,202,16,122,35,90,145,412
EUW1_7628110127,1,31,19,711,804,497,23,24,103,221,16
EUW1_7628007889,1,420,17,7,21,147,904,19,4,145,412
EUW1_7627962444,1,887,19,800,67,63,106,77,22,202,111
EUW1_7619346326,0,887,24,134,360,147,74,19,101,67,43
EUW1_7619297838,0,31,19,268,51,147,36,56,800,222,111
EUW1_7619249365,0,36,233,55,18,117,799,82,157,29,412
EUW1_7619215593,0,31,36,84,21,555,6,106,131,67,17
EUW1_7619177439,0,10,56,136,21,904,36,106,245,202,11
EUW1_7619142302,0,39,36,105,51,555,777,17,45,145,50
EUW1_7619112431,0,157,36,103,22,555,875,200,711,51,25
EUW1_7619088198,0,86,36,1,202,111,266,238,131,96,74
EUW1_7619061847,0,58,36,45,202,99,266,54,517,21,89
EUW1_7619038219,0,17,876,101,22,555,72,233,142,15,76
EUW1_7618760601,1,19,35,112,202,412,777,238,101,81,555
EUW1_7618712991,1,36,254,103,145,35,904,234,90,81,17
EUW1_7618065162,0,14,9,517,51,25,875,245,238,81,235
EUW1_7618042758,0,122,28,45,81,89,904,121,103,67,44
EUW1_7618032871,1,80,77,69,22,147,31,106,45,51,99
EUW1_7617999913,1,412,245,246,21,526,68,107,81,51,223
EUW1_7653785295,1,122,31,950,222,235,58,54,142,18,12
EUW1_7653737455,1,58,64,90,81,267,164,234,777,119,45
EUW1_7653672452,1,86,234,101,202,412,6,30,38,67,235
EUW1_7653594719,0,114,32,800,360,235,420,36,80,523,50
EUW1_7653557349,0,54,32,84,22,44,86,154,238,498,235
EUW1_7653524275,0,2,141,84,145,25,86,5,127,222,235
EUW1_7653491869,1,80,876,517,51,111,27,234,245,804,235
EUW1_7653450246,0,777,91,950,804,235,80,234,142,145,99
EUW1_7653430667,1,887,64,4,804,235,904,876,99,202,412
EUW1_7653399874,1,106,11,38,236,902,75,36,45,22,235
EUW1_7653397029,1,427,35,39,202,60,106,91,157,21,555
EUW1_7653376587,1,85,11,55,804,35,122,9,61,15,235
EUW1_7653084482,0,82,80,7,901,110,8,131,246,21,235
EUW1_7652841750,0,10,28,136,498,235,17,35,103,203,80
EUW1_7652766754,0,14,35,1,429,235,17,91,105,29,63
EUW1_7652704255,0,27,234,50,901,235,41,266,85,18,223
EUW1_7652640216,0,86,60,90,222,12,54,11,127,145,235
EUW1_7652586750,0,83,11,103,21,267,92,950,517,895,235
EUW1_7652535944,0,39,56,245,145,267,36,517,9,18,235
EUW1_7652473156,0,122,876,7,21,50,10,20,4,145,235
EUW1_7647589425,1,420,234,34,18,80,897,19,55,222,25
EUW1_7647550082,1,126,245,134,81,50,86,131,42,67,26
EUW1_7621568330,1,799,104,99,202,45,75,35,105,67,29
EUW1_7614465199,0,14,36,245,21,143,904,106,55,236,555
EUW1_7612094915,0,122,107,127,67,526,41,59,90,360,111
EUW1_7606623939,0,126,233,45,81,37,114,246,105,145,555
EUW1_7606584821,0,36,238,134,901,555,429,9,777,145,37
EUW1_7606355334,1,14,238,134,67,555,19,83,45,51,57
EUW1_7606154164,1,122,234,800,21,147,516,11,136,67,412
EUW1_7606108992,1,39,32,800,51,25,80,876,777,119,902
EUW1_7605966810,0,36,72,134,51,99,11,234,3,18,412
EUW1_7605904378,0,799,234,800,360,44,887,11,245,45,902
EUW1_7605768452,0,54,254,13,67,99,82,62,34,221,111
EUW1_7604761203,0,83,121,99,67,800,901,421,61,51,16
EUW1_7604722778,1,114,245,777,67,25,164,77,3,81,98
EUW1_7604591870,1,84,19,25,18,497,897,107,39,145,99
EUW1_7604417274,1,69,234,80,96,902,83,131,157,222,99
EUW1_7603739544,0,39,113,112,96,117,54,76,157,81,101
EUW1_7603638750,0,92,113,518,145,902,133,32,163,96,17
EUW1_7603482301,0,110,203,777,901,59,86,31,517,67,412
EUW1_7646685648,1,67,36,238,45,78,24,11,245,51,147
EUW1_7646631717,0,875,233,910,901,432,86,32,38,21,57
EUW1_7646607347,1,887,56,63,145,201,86,75,800,21,78
EUW1_7645652779,1,126,59,85,202,99,31,25,517,222,147
EUW1_7645350844,0,35,904,166,145,63,85,24,103,51,25
EUW1_7645046702,1,80,56,90,236,267,41,59,246,51,555
EUW1_7645030233,0,122,11,112,22,117,17,141,101,67,147
EUW1_7644811865,1,27,245,7,804,432,82,24,161,222,117
EUW1_7644749513,1,23,234,163,22,526,54,36,157,81,432
EUW1_7644613792,1,14,517,3,901,267,27,35,90,81,555
EUW1_7644547993,0,127,35,161,222,902,31,141,800,21,432
EUW1_7644487579,0,36,238,103,21,201,54,48,8,67,26
EUW1_7644093241,1,75,64,81,22,40,74,131,901,21,412
EUW1_7644075531,0,98,904,55,222,147,2,141,103,901,518
EUW1_7644051100,1,86,54,131,202,201,19,233,99,21,80
EUW1_7644029658,0,119,517,7,222,60,122,104,163,51,78
EUW1_7639871408,0,92,876,893,202,99,799,11,800,498,267
EUW1_7638189269,0,27,141,166,202,99,516,233,103,29,910
EUW1_7638179477,1,39,19,131,222,267,83,141,103,18,432
EUW1_7638163079,1,36,234,127,21,201,133,107,238,18,432
EUW1_7267776074,0,420,106,711,202,99,36,92,69,67,44
EUW1_7115724267,1,48,233,61,21,518,17,56,74,202,43
EUW1_7115671438,1,75,56,7,67,43,106,234,136,119,99
EUW1_7050384853,1,99,202,134,420,11,111,121,21,82,893
EUW1_7050289352,1,86,99,22,254,711,147,45,113,777,67
EUW1_7048072349,1,43,99,18,106,24,44,35,222,17,893
EUW1_7047973701,0,268,141,92,67,43,420,98,82,22,238
EUW1_7000448514,1,75,35,157,360,99,106,254,103,236,350
EUW1_7000398550,0,58,113,82,145,99,875,28,7,21,89
EUW1_6944770513,1,516,20,134,21,99,79,233,84,360,26
EUW1_6935202768,1,2,17,90,22,147,114,24,50,21,99
EUW1_6935178665,0,80,24,103,51,99,897,11,134,202,63
EUW1_6935151466,0,86,517,157,51,99,75,233,1,236,26
EUW1_6934894962,1,48,72,13,50,63,82,131,105,51,99
EUW1_6934883207,1,114,234,777,67,99,82,19,104,21,98
EUW1_6934865527,0,777,254,103,115,22,236,154,55,21,99
EUW1_6934814193,1,90,32,39,222,99,82,35,777,51,161
EUW1_6858866842,1,266,35,245,18,161,267,164,3,67,99
EUW1_6858809213,1,777,24,90,202,99,39,102,711,235,37
EUW1_6858758050,1,4,11,238,119,99,106,233,222,901,37
EUW1_7504680700,0,54,233,45,18,89,86,82,84,901,80
EUW1_7504631796,1,875,35,45,96,53,6,64,90,236,44
EUW1_7504133672,1,54,19,238,18,518,122,82,245,15,111
EUW1_7504097295,1,266,32,69,222,555,54,48,157,145,267
EUW1_7504017770,0,75,35,105,222,12,6,60,99,523,412
EUW1_7498003061,1,6,64,45,236,60,76,11,4,147,114
EUW1_7497821479,1,82,234,91,202,412,54,19,136,145,12
EUW1_7497795756,0,82,48,133,81,267,6,246,142,51,25
EUW1_7496381410,1,875,5,61,101,98,6,120,8,145,99
EUW1_7496243860,1,17,238,90,67,154,6,19,157,202,267
EUW1_7495280235,1,127,32,115,222,80,54,86,142,21,99
EUW1_7495254307,1,6,35,13,51,53,31,5,157,81,235
EUW1_7495087739,1,6,121,157,21,518,78,876,142,18,432
EUW1_7494662030,0,6,203,45,901,17,24,48,90,51,25
EUW1_7494215543,1,80,203,131,498,147,54,91,777,221,267
EUW1_7494184928,1,6,28,103,67,16,106,64,126,22,89
EUW1_7494015038,0,58,517,55,119,25,6,56,103,236,267
EUW1_7493742410,0,17,233,245,804,99,6,20,74,22,800
EUW1_7492504144,0,6,131,54,202,555,875,48,3,21,17
EUW1_7492326524,1,6,131,7,51,98,36,106,126,222,43
EUW1_7660017831,1,58,141,55,67,902,78,19,13,21,50
EUW1_7659981604,0,98,80,103,51,12,74,64,105,523,117
EUW1_7639078883,1,420,131,84,67,16,887,141,101,29,201
EUW1_7639036943,0,904,141,157,51,350,875,48,18,222,80
EUW1_7638952366,1,887,517,800,222,161,24,77,245,51,518
EUW1_7612535106,0,150,254,157,222,50,54,516,517,21,16
EUW1_7612488549,1,122,19,45,22,147,31,154,25,21,99
EUW1_7612426457,0,893,131,157,221,80,799,77,518,81,16
EUW1_7612373600,0,114,141,4,523,111,122,30,161,145,53
EUW1_7612259894,0,75,141,131,21,101,82,517,142,145,63
EUW1_7576578672,0,429,36,99,800,526,86,106,166,22,80
EUW1_7576509030,0,10,32,157,202,111,114,11,134,67,350
EUW1_7574821302,0,39,24,4,51,26,82,56,7,202,12
EUW1_7571724546,1,24,56,238,202,111,875,141,3,115,54
EUW1_7571623412,0,114,421,13,51,267,77,122,99,29,201
EUW1_7570748999,1,24,9,38,222,117,82,233,90,51,17
EUW1_7562533489,1,69,33,126,360,43,82,245,105,901,101
EUW1_7562485962,1,58,203,90,222,800,266,234,25,81,350
EUW1_7562429595,1,17,80,131,910,25,8,113,105,498,497
EUW1_7561650941,1,266,200,81,145,201,6,24,711,222,246
EUW1_7234783879,1,19,56,45,222,202,86,254,105,51,223
EUW1_7234745126,0,9,20,99,895,412,54,77,55,202,555
EUW1_7221878451,1,126,24,420,15,350,77,19,517,119,233
EUW1_7221831528,1,126,238,63,145,147,17,35,711,21,412
EUW1_7220652725,0,36,9,90,498,497,82,72,105,110,412
EUW1_7220598415,0,516,141,103,29,117,48,233,115,21,25
EUW1_7220542906,1,875,254,142,21,555,82,35,166,901,99
EUW1_7220441913,0,14,35,63,202,78,82,254,3,222,412
EUW1_7220365358,0,875,11,99,21,518,82,32,119,96,267
EUW1_7220161088,1,150,254,7,81,50,39,35,90,21,161
EUW1_7220092558,0,54,11,901,67,555,82,35,3,21,497
EUW1_7219325227,1,875,141,35,67,350,420,107,101,51,99
EUW1_7219301754,1,36,33,143,21,350,80,35,84,22,25
EUW1_7219262080,0,897,17,147,51,32,875,35,84,202,50
EUW1_7217824924,0,31,56,55,81,53,83,35,126,21,497
EUW1_7217744265,1,875,245,84,21,555,266,35,517,222,147
EUW1_7217680766,1,83,60,157,202,117,6,120,45,18,143
EUW1_7215282824,1,266,19,45,67,78,875,141,13,22,555
EUW1_7215254339,0,54,35,910,50,99,799,106,105,51,25
EUW1_7215226510,1,164,121,38,145,497,74,104,90,360,555
EUW1_7658518696,0,58,20,13,51,80,875,56,3,145,16
EUW1_7611936253,1,133,36,518,222,25,48,11,134,51,902
EUW1_7544301955,1,150,121,45,51,37,86,19,131,498,25
EUW1_7521730803,1,54,141,99,15,497,240,517,69,67,267
EUW1_7505526547,1,31,77,711,222,17,2,131,157,81,101
EUW1_7496287822,0,78,517,901,202,53,72,80,39,145,267
EUW1_7495817895,1,82,62,45,523,25,48,20,36,119,3
EUW1_7489960770,1,36,35,131,222,518,82,11,45,895,154
