match_id,blue_win,blue_champ_1,blue_champ_2,blue_champ_3,blue_champ_4,blue_champ_5,red_champ_1,red_champ_2,red_champ_3,red_champ_4,red_champ_5
EUW1_7661939573,1,55,233,800,51,526,35,59,777,81,99
EUW1_7661873979,1,420,32,45,51,80,516,141,893,21,223
EUW1_7661676689,1,420,48,800,67,78,90,9,777,21,50
EUW1_7661595043,0,136,245,61,51,202,223,246,103,29,267
EUW1_7661367973,0,150,131,103,21,25,54,35,90,81,902
EUW1_7656708279,1,80,98,38,901,161,82,9,39,804,99
EUW1_7656675158,0,54,238,103,523,63,58,31,134,99,142
EUW1_7656672982,0,77,131,53,133,63,17,233,45,51,99
EUW1_7656639239,1,950,141,103,18,25,51,48,110,360,16
EUW1_7656612413,0,36,24,99,360,412,122,245,10,21,350
EUW1_7656589772,0,5,245,893,202,235,86,19,238,145,50
EUW1_7656549746,1,5,24,51,18,16,897,141,105,81,63
EUW1_7656515372,1,5,245,84,51,25,11,233,711,22,117
EUW1_7655575498,0,68,5,7,360,53,904,19,112,895,518
EUW1_7655511756,0,122,517,110,145,518,150,24,61,901,350
EUW1_7655393786,0,875,233,904,51,427,86,141,142,110,888
EUW1_7655335593,1,106,9,25,22,267,54,233,245,498,235
EUW1_7652859434,1,82,233,103,51,432,887,141,238,22,111
EUW1_7652797362,0,23,131,711,21,800,36,238,45,222,111
EUW1_7629813595,0,86,245,131,115,555,82,876,777,901,60
EUW1_7614358836,0,2,131,103,18,526,41,245,166,221,99
EUW1_7559362780,1,86,29,45,21,54,233,11,161,222,25
EUW1_7546364908,1,24,11,131,236,63,80,141,39,22,89
EUW1_7545262654,0,19,234,893,804,201,777,102,45,22,44
EUW1_7538575668,0,24,121,45,901,516,420,32,103,51,111
EUW1_7527993640,1,2,113,103,81,101,84,233,13,18,57
EUW1_7527965992,0,133,59,127,222,223,14,427,103,51,555
EUW1_7524838701,1,82,80,45,145,53,24,54,131,119,43
EUW1_7518828770,0,13,113,45,222,101,897,254,25,901,35
EUW1_7509622804,1,29,107,245,63,17,92,254,45,15,76
EUW1_7505248604,1,68,56,45,67,53,166,121,115,901,25
EUW1_7505204247,0,30,19,238,115,800,516,234,105,360,143
EUW1_7505158427,0,875,233,3,18,223,150,33,45,22,412
EUW1_7505116390,0,31,19,103,145,16,67,131,45,498,99
EUW1_7504557502,0,777,234,45,96,800,17,76,18,901,267
EUW1_7504520594,0,266,24,45,21,147,67,11,103,145,235
EUW1_7502927647,0,516,62,103,15,412,74,238,115,21,44
EUW1_7502875929,1,875,11,103,901,902,31,33,800,21,161
EUW1_7501692388,1,14,48,103,15,99,82,19,8,498,112
EUN1_3881844368,0,17,421,517,145,412,48,245,103,222,53
EUN1_3881739449,0,24,75,63,51,54,48,9,38,21,50
EUN1_3881714673,1,36,107,101,202,111,48,19,84,51,26
EUN1_3881650447,1,36,19,103,29,117,92,24,142,145,89
EUN1_3881326441,1,98,104,38,901,161,24,11,34,498,497
EUN1_3881286995,1,6,32,131,42,11,777,141,800,51,99
EUN1_3881253322,1,157,106,103,51,350,897,904,777,21,518
EUN1_3880882230,0,897,799,517,29,25,50,32,84,110,267
EUN1_3880860940,0,6,64,517,523,245,11,54,55,901,27
EUN1_3880813307,0,875,904,157,67,99,122,91,84,222,89
EUN1_3880244557,1,875,141,39,222,111,82,24,8,202,267
EUN1_3880213032,1,875,950,55,202,111,420,266,61,119,101
EUN1_3880195307,0,82,54,238,222,267,122,121,127,18,412
EUN1_3880010593,0,86,141,99,21,143,122,950,517,51,25
EUN1_3879993592,0,82,141,238,119,267,2,75,99,29,80
EUN1_3879969161,1,875,121,131,360,25,238,35,54,21,89
EUN1_3879951675,1,36,19,105,804,53,420,11,238,21,235
EUN1_3879794842,1,875,36,268,81,50,58,234,80,29,99
EUN1_3879775529,1,19,233,105,804,432,904,48,238,110,267
EUW1_7662071708,0,92,245,133,145,89,54,266,134,236,902
EUW1_7662001378,1,777,245,4,145,16,83,233,101,222,25
EUW1_7661937649,0,236,54,55,110,7,85,234,4,50,44
EUW1_7661873721,0,893,19,711,222,555,11,427,56,202,99
EUW1_7661798279,0,92,106,105,236,25,78,141,99,202,43
EUW1_7661730794,0,126,238,31,81,111,92,254,103,67,16
EUW1_7661675458,0,887,91,157,21,142,875,36,90,51,78
EUW1_7661605944,0,50,91,238,110,43,517,113,54,81,267
EUW1_7661331225,1,14,76,61,21,555,92,246,31,429,53
EUW1_7661274116,1,92,24,134,22,99,11,63,131,804,350
EUW1_7659300639,1,19,131,517,360,89,82,9,55,202,25
EUW1_7659146461,1,85,77,90,18,16,517,32,80,21,26
EUW1_7659077370,0,50,126,157,901,223,54,904,131,145,89
EUW1_7659019290,1,901,17,777,21,7,83,104,711,222,555
EUW1_7658960246,0,875,904,105,22,902,92,77,1,222,201
EUW1_7658910124,0,904,57,13,222,161,113,234,103,51,89
EUW1_7658873492,0,85,246,103,81,432,133,122,8,110,902
EUW1_7658779480,1,92,56,800,236,526,83,20,143,222,89
EUW1_7658735203,0,92,32,777,145,117,904,33,142,222,25
EUW1_7661240598,0,105,950,103,804,80,8,64,238,67,16
EUW1_7661185112,0,904,56,8,901,555,82,64,90,236,201
EUW1_7660646709,1,238,59,50,222,427,23,32,41,901,143
EUW1_7660438081,0,10,131,157,145,101,31,245,238,236,89
EUW1_7654379492,1,36,113,517,21,99,17,254,90,67,43
EUW1_7654282421,0,266,904,131,222,902,39,5,103,51,25
EUW1_7654248544,0,83,234,8,81,111,157,904,517,22,44
EUW1_7654039817,0,41,517,777,901,25,14,266,69,804,117
EUW1_7650722167,1,126,59,3,63,267,31,64,134,498,497
EUW1_7650683336,1,420,59,893,67,267,58,64,69,110,98
EUW1_7650640375,1,901,64,112,42,60,31,131,157,202,9
EUW1_7650607019,1,150,5,245,96,117,84,121,246,523,60
EUW1_7650573936,1,122,121,901,81,60,157,254,777,21,17
EUW1_7650313446,0,41,59,112,145,412,887,120,157,236,60
EUW1_7650148496,1,86,141,950,51,99,904,104,711,21,53
EUW1_7650069332,0,86,517,777,18,111,266,245,58,21,555
EUW1_7650003003,0,223,234,134,67,60,904,154,105,21,25
EUW1_7649935136,0,23,36,84,67,99,266,904,800,22,60
EUW1_7649845972,0,6,107,127,51,60,79,154,103,202,267
EUW1_7662236516,1,24,121,800,22,12,86,234,55,901,35
EUW1_7662212597,1,904,234,38,21,3,517,200,516,51,78
EUW1_7662168317,0,114,36,84,145,111,67,106,875,50,80
EUW1_7662131848,0,86,48,166,115,800,110,121,3,236,267
EUW1_7662053878,1,54,234,50,29,350,19,121,38,202,235
EUW1_7661972538,0,58,245,13,222,117,875,234,90,236,267
EUW1_7661869875,1,887,234,131,21,50,41,32,246,15,235
EUW1_7661640895,1,8,234,134,804,267,157,98,127,901,412
EUW1_7661505756,1,157,20,101,498,25,27,254,105,145,111
EUW1_7661434233,0,516,131,55,804,1,86,35,34,51,26
EUW1_7661200680,0,122,904,99,804,22,133,56,800,429,80
EUW1_7661171675,1,133,254,800,498,412,50,120,38,222,902
EUW1_7661123438,1,48,62,103,202,800,875,517,16,22,902
EUW1_7660843035,1,86,141,131,51,43,58,517,112,21,40
EUW1_7660833497,0,875,5,800,51,412,122,254,103,29,161
EUW1_7660788328,1,98,517,136,804,44,54,141,161,145,117
EUW1_7660769699,0,114,238,245,221,37,23,36,157,145,117
EUW1_7660724144,1,904,234,126,50,16,114,131,166,145,902
EUW1_7660682245,0,887,950,134,236,147,266,254,1,202,555
EUW1_7660627276,1,86,266,31,29,40,875,19,134,81,37
EUW1_7662220638,0,223,19,245,51,22,14,234,45,21,142
EUW1_7662182811,1,904,234,45,21,412,106,107,777,18,63
EUW1_7662126372,1,8,24,55,21,412,799,517,103,51,99
EUW1_7662075492,0,19,517,103,145,89,36,56,131,21,111
EUW1_7662005717,0,27,234,3,21,161,111,517,103,18,99
EUW1_7661941445,1,86,113,13,21,143,122,517,103,222,147
EUW1_7661900773,0,17,32,950,21,555,31,517,103,901,223
EUW1_7661842498,0,516,517,103,67,350,6,131,31,145,50
EUW1_7661348687,0,266,517,950,145,800,904,141,157,22,902
EUW1_7661300684,1,92,517,55,51,89,57,24,131,21,267
EUW1_7661233764,0,904,517,45,22,161,17,131,29,81,223
EUW1_7659427930,1,876,131,157,21,267,75,517,103,202,101
EUW1_7659374646,1,777,131,157,21,111,875,104,84,67,555
EUW1_7659328836,0,126,517,103,51,89,24,234,45,145,555
EUW1_7659274864,1,133,517,105,51,14,10,106,38,202,432
EUW1_7659221545,1,86,517,1,51,63,31,72,131,202,412
EUW1_7659134783,1,54,200,50,67,117,90,517,45,145,12
EUW1_7659065298,1,103,28,777,360,54,114,517,166,222,267
EUW1_7659048174,0,36,517,166,145,89,24,32,8,222,25
EUW1_7654946154,0,266,234,103,360,40,8,19,38,21,143
EUW1_7654562668,0,8,904,38,523,111,893,11,517,145,43
EUW1_7654529305,1,8,48,38,523,350,81,79,90,202,40
EUW1_7654181238,1,23,950,1,81,63,83,62,103,119,117
EUW1_7654111587,1,39,104,90,142,99,92,131,112,360,111
EUW1_7654045324,1,122,76,950,360,50,3,517,36,21,43
EUW1_7660951357,0,27,200,3,498,64,14,141,517,145,60
EUW1_7660083606,0,82,141,99,51,902,106,233,910,67,64
EUW1_7660014545,1,10,19,103,498,412,31,203,131,901,64
EUW1_7659874373,0,6,107,8,145,98,31,233,875,51,64
EUW1_7659838118,1,86,9,103,236,53,122,141,131,523,117
EUW1_7659801523,0,8,233,236,30,99,39,131,157,202,16
EUW1_7659725116,0,875,121,84,901,105,68,31,238,67,412
EUW1_7659696333,1,266,19,131,236,267,80,246,13,145,412
EUW1_7659677815,1,86,876,134,901,99,875,421,112,236,25
EUW1_7659643597,1,31,27,8,21,80,157,9,101,110,54
EUW1_7658766746,0,150,200,517,115,143,19,131,800,236,267
EUW1_7658356009,1,266,56,142,22,111,157,64,131,21,143
EUW1_7658317190,0,82,9,800,360,50,92,234,84,21,267
EUW1_7658280929,1,68,254,157,51,25,887,24,63,202,53
EUW1_7658264902,1,799,113,45,202,267,86,104,105,222,412
EUW1_7658248209,1,75,876,238,21,16,904,104,133,804,50
EUW1_7657816511,0,14,17,4,81,101,122,107,238,51,111
EUW1_7657634639,1,238,32,875,18,99,150,131,50,119,89
EUW1_7657491752,1,157,233,131,360,267,54,120,90,51,26
EUW1_7661453219,1,10,28,63,51,99,41,24,55,901,497
EUW1_7660993005,1,41,11,43,21,902,114,24,55,96,201
EUW1_7660965538,0,150,234,103,360,80,82,24,157,81,76
EUW1_7660943704,0,8,234,950,202,43,82,24,90,145,902
EUW1_7659911854,0,122,24,517,804,412,58,904,3,236,267
EUW1_7659873712,0,10,233,8,81,235,75,131,55,202,111
EUW1_7659648875,1,14,950,50,202,350,86,234,84,145,412
EUW1_7659631912,1,31,24,55,202,40,122,245,85,110,50
EUW1_7659603096,1,82,113,105,110,37,106,24,127,202,161
EUW1_7659301839,0,777,24,246,22,60,82,126,245,51,147
EUW1_7659263681,1,86,24,711,22,50,58,75,245,67,526
EUW1_7659201613,0,266,36,157,18,50,904,17,23,81,63
EUW1_7659048129,1,14,17,166,236,267,85,24,517,81,350
EUW1_7659000750,0,31,24,134,804,902,420,32,517,145,26
EUW1_7658359684,0,36,24,69,21,350,110,254,131,901,99
EUW1_7658328522,0,41,131,7,222,89,54,238,157,115,526
EUW1_7658304606,0,157,11,8,22,245,24,54,10,901,43
EUW1_7657896715,0,92,24,134,901,53,90,131,29,202,497
EUW1_7657838736,0,266,72,166,893,350,134,24,777,42,57
EUW1_7662064361,1,36,77,85,895,37,86,104,25,360,147
EUW1_7662010362,1,166,517,246,901,26,13,79,99,67,40
EUW1_7661808449,1,875,141,90,22,9,223,517,13,21,89
EUW1_7661745634,0,13,126,238,901,412,86,122,84,202,267
EUW1_7661431515,0,897,427,157,145,902,13,126,105,221,37
EUW1_7661376196,0,157,233,38,202,43,86,126,7,81,143
EUW1_7660278655,1,102,107,134,222,111,223,950,61,202,412
EUW1_7660226209,1,223,106,84,29,117,86,19,8,21,111
EUW1_7660221675,0,24,141,136,105,202,223,106,11,18,78
EUW1_7660171521,0,10,11,134,21,89,223,126,3,42,902
EUW1_7659356757,1,83,234,163,360,267,76,246,136,145,161
EUW1_7659321498,1,41,234,55,221,89,223,24,126,29,3
EUW1_7657348496,1,86,30,101,145,223,904,106,105,222,111
EUW1_7657179175,0,75,203,38,18,50,86,876,166,21,412
EUW1_7655701754,1,36,131,55,523,89,10,876,777,21,78
EUW1_7655656876,0,126,59,799,21,63,83,36,84,145,412
EUW1_7654506132,1,86,54,777,21,800,223,56,517,61,555
EUW1_7654461155,1,113,17,99,145,26,223,36,517,15,902
EUW1_7652377082,0,904,143,245,67,89,86,233,112,51,40
EUW1_7657437112,1,887,11,86,110,555,31,234,112,202,235
EUW1_7656513142,0,17,238,901,81,875,105,154,90,67,89
EUW1_7656474753,0,27,17,115,18,555,48,141,517,804,80
EUW1_7656429408,1,117,234,69,235,497,58,104,61,901,147
EUW1_7655512112,1,10,11,950,29,80,86,234,4,145,63
EUW1_7653775446,0,17,20,101,21,526,234,36,131,67,497
EUW1_7653733999,0,41,107,127,901,412,23,36,245,51,267
EUW1_7652261536,0,31,56,711,51,432,157,54,39,115,161
EUW1_7652191974,1,54,121,163,101,432,17,35,134,81,111
EUW1_7652134920,0,122,11,4,202,63,67,238,45,145,60
EUW1_7652033144,1,86,234,517,145,17,82,91,103,222,497
EUW1_7652021003,0,122,11,517,202,111,74,141,142,21,526
EUW1_7651972705,1,27,234,142,67,267,904,25,163,22,101
EUW1_7651932395,1,904,234,7,21,910,516,63,84,81,26
EUW1_7651588920,1,904,141,105,222,99,875,11,134,110,50
EUW1_7651142001,1,98,64,245,81,50,875,36,74,804,43
EUW1_7650843936,1,24,11,245,236,432,887,120,800,523,40
EUW1_7650800880,1,50,234,103,804,267,78,254,39,202,875
EUW1_7650736189,1,24,234,142,804,161,74,141,55,222,80
EUW1_7661511265,1,84,131,45,119,902,75,233,1,21,161
EUW1_7661444387,1,82,120,238,51,26,75,30,127,21,526
EUW1_7660156011,1,266,131,34,22,235,27,36,59,222,526
EUW1_7660102172,1,777,19,45,81,161,27,54,25,51,902
EUW1_7660057614,0,75,25,893,29,44,266,9,10,21,35
EUW1_7660020524,1,950,876,517,51,267,31,35,86,81,80
EUW1_7659979723,0,75,154,54,81,101,11,876,84,29,89
EUW1_7659935851,1,86,35,166,222,76,82,106,105,51,99
EUW1_7659876768,0,75,11,84,202,518,150,245,99,360,78
EUW1_7659839763,0,31,24,950,901,50,86,19,517,15,201
EUW1_7657574497,1,75,59,236,115,555,6,238,101,18,37
EUW1_7657527020,1,904,234,54,51,518,27,121,127,236,267
EUW1_7657500686,0,75,234,517,15,902,82,54,157,22,12
EUW1_7657483089,1,516,48,39,18,22,27,121,910,202,57
EUW1_7657228644,1,2,234,31,145,910,54,246,63,804,201
EUW1_7657198811,0,2,36,84,21,117,266,245,74,222,412
EUW1_7657183659,0,2,60,84,22,142,86,56,50,145,25
EUW1_7657159211,0,2,72,246,804,44,31,56,7,901,267
EUW1_7655975943,0,75,11,90,21,143,72,107,127,145,555
EUW1_7662022130,1,223,36,127,18,267,48,876,777,21,800
EUW1_7661971715,0,23,33,136,202,201,897,56,90,18,267
EUW1_7661869874,0,98,33,31,21,555,150,233,127,51,111
EUW1_7661709493,1,17,233,517,51,267,69,64,950,22,800
EUW1_7661464089,0,154,233,112,51,37,92,28,55,18,143
EUW1_7661394821,0,14,131,99,134,223,904,233,101,22,117
EUW1_7661330211,1,31,875,800,901,902,106,56,17,202,80
EUW1_7661285013,0,34,131,136,51,432,266,120,55,81,35
EUW1_7661232933,0,2,64,711,145,40,74,141,238,202,43
EUW1_7661185679,0,150,11,61,202,267,10,54,131,51,902
EUW1_7661136118,0,164,104,136,432,37,27,59,103,202,518
EUW1_7660961300,1,79,35,133,222,223,10,131,3,18,80
EUW1_7660943649,1,41,78,800,222,161,86,32,777,67,63
EUW1_7660923832,0,13,233,777,145,89,6,48,79,29,902
EUW1_7660911269,0,36,54,101,202,12,17,427,711,21,526
EUW1_7660640217,1,31,106,61,202,63,799,131,245,222,412
EUW1_7660582792,1,133,131,34,202,111,39,9,55,15,17
EUW1_7660530937,1,777,131,157,42,99,39,31,8,51,63
EUW1_7660474766,1,39,32,127,895,350,17,234,25,67,267
EUW1_7660317950,0,164,233,245,67,43,75,32,950,222,50
EUW1_7661290537,1,266,35,127,110,43,893,113,1,777,526
EUW1_7661154133,0,54,24,157,51,101,266,245,4,202,555
EUW1_7658066278,1,266,245,711,21,432,39,517,45,81,412
EUW1_7658030793,0,799,517,84,67,432,266,141,777,804,412
EUW1_7657979862,0,266,9,85,804,99,86,56,61,115,555
EUW1_7657347765,0,266,141,55,145,117,17,104,50,15,29
EUW1_7657316529,0,887,106,103,18,44,19,36,112,145,63
EUW1_7657245961,1,266,245,800,51,40,83,59,112,901,16
EUW1_7657207026,0,17,154,268,67,40,266,113,27,18,89
EUW1_7657203645,0,68,48,38,21,16,887,141,54,22,800
EUW1_7656990742,1,266,54,38,145,45,82,5,245,51,223
EUW1_7656978824,1,799,107,103,498,902,36,35,142,15,89
EUW1_7656953007,0,266,56,131,523,412,74,35,84,202,555
EUW1_7656921251,1,266,233,157,223,143,904,107,901,115,555
EUW1_7656891603,0,875,234,157,360,800,266,59,61,202,25
EUW1_7656084398,0,133,54,800,51,235,27,64,103,21,80
EUW1_7656057224,1,266,28,103,804,9,6,19,950,51,17
EUW1_7655954758,0,113,28,84,901,89,266,517,55,51,99
EUW1_7655949924,1,67,131,91,222,902,157,33,161,18,12
EUW1_7661246983,1,13,11,245,29,143,887,106,55,21,147
EUW1_7661177032,0,92,233,45,145,904,6,11,8,21,63
EUW1_7661140581,1,10,56,161,901,902,904,11,63,67,89
EUW1_7661094723,1,23,245,134,145,43,10,54,517,901,432
EUW1_7661074251,0,41,11,13,236,50,14,28,90,21,37
EUW1_7661032962,1,50,11,92,63,99,6,35,42,360,555
EUW1_7661001025,1,27,24,950,202,101,67,11,3,22,16
EUW1_7660952042,1,36,11,13,804,432,24,121,25,950,63
EUW1_7660925955,0,36,77,245,145,43,86,11,8,51,99
EUW1_7660905296,1,24,254,3,115,432,133,54,8,21,555
EUW1_7660897061,1,157,54,13,51,117,27,24,268,110,143
EUW1_7660884378,0,875,11,67,268,101,23,102,112,51,40
EUW1_7660882035,1,875,11,517,145,101,31,35,76,50,267
EUW1_7660261740,0,75,131,103,81,40,41,11,134,15,43
EUW1_7660191228,0,887,92,154,81,89,36,11,74,202,555
EUW1_7660121379,1,157,203,54,21,89,36,234,69,15,161
EUW1_7660026242,1,106,11,84,21,412,875,203,3,360,89
EUW1_7659945922,1,81,266,143,222,201,54,77,8,145,161
EUW1_7659871718,0,893,120,103,202,101,266,77,17,42,76
EUW1_7659829608,0,54,77,61,901,99,31,121,112,202,267
EUW1_7659473704,0,35,36,85,119,526,235,141,55,157,412
EUW1_7659451811,1,122,33,90,21,99,35,107,157,115,50
EUW1_7658087578,1,31,24,69,21,45,54,35,800,18,89
EUW1_7658040801,0,904,33,8,145,122,48,64,91,51,432
EUW1_7656987346,1,14,35,81,145,25,86,11,245,523,50
EUW1_7655330289,1,50,62,105,51,902,14,121,800,22,99
EUW1_7654398014,0,23,32,105,360,80,14,266,90,15,111
EUW1_7651693480,1,24,131,99,202,412,83,234,38,21,902
EUW1_7649022182,1,233,950,157,145,63,122,876,90,202,142
EUW1_7647797921,0,904,60,54,15,111,14,203,517,236,16
EUW1_7647617575,0,86,35,55,523,412,106,107,39,21,101
EUW1_7646414779,1,6,107,10,63,64,31,266,55,22,412
EUW1_7645160934,1,114,131,157,202,101,98,31,90,29,800
EUW1_7645134612,0,58,200,800,21,518,114,131,34,29,89
EUW1_7645055157,0,25,59,45,22,147,85,9,61,29,50
EUW1_7644487922,1,85,141,50,22,113,106,35,131,15,80
EUW1_7644431100,1,875,121,7,145,99,14,56,31,15,76
EUW1_7644358526,1,31,107,7,15,12,19,517,131,498,25
EUW1_7643856289,0,19,83,131,498,412,14,35,103,202,161
EUW1_7662216770,0,19,141,103,222,223,54,517,1,800,10
EUW1_7662154571,0,24,141,112,18,555,8,131,157,51,518
EUW1_7662070341,1,164,234,10,115,99,85,141,61,51,235
EUW1_7661984235,1,48,266,38,81,99,19,141,55,202,26
EUW1_7661926274,1,58,131,517,202,526,904,141,84,67,555
EUW1_7661857160,1,875,24,238,202,432,77,141,7,15,17
EUW1_7661771985,0,122,141,61,22,111,92,9,8,21,526
EUW1_7661699267,0,84,64,103,360,53,92,107,39,30,101
EUW1_7661628690,1,92,9,90,145,53,950,141,7,18,350
EUW1_7661562636,0,875,141,800,51,40,114,54,134,901,223
EUW1_7661505680,0,22,102,90,145,412,2,141,245,202,89
EUW1_7661419065,1,36,141,7,222,267,516,19,55,15,99
EUW1_7661372837,0,92,141,7,21,518,98,246,131,901,43
EUW1_7661296623,0,82,141,55,29,412,10,234,105,202,78
EUW1_7660864184,0,82,141,429,51,16,39,11,245,96,43
EUW1_7660861820,0,54,9,800,222,16,82,141,429,895,432
EUW1_7660852025,1,39,141,38,429,78,887,254,126,51,89
EUW1_7660849494,0,75,141,429,498,89,8,11,157,15,518
EUW1_7660829365,0,36,77,157,895,201,427,141,429,119,111
EUW1_7660810425,1,904,234,517,22,50,24,141,429,145,111
EUW1_7659483309,0,58,234,157,51,142,36,25,84,119,99
EUW1_7659221661,1,92,19,90,51,99,86,141,50,22,223
EUW1_7659146071,1,54,233,103,22,902,516,141,63,498,497
EUW1_7659075543,1,57,31,8,29,412,110,28,127,18,555
EUW1_7658227564,1,75,35,901,235,412,67,28,103,51,99
EUW1_7658216947,1,516,28,103,236,117,24,102,45,67,14
EUW1_7658187719,0,92,131,142,81,111,897,77,45,429,201
EUW1_7658038158,0,887,33,7,67,43,85,91,8,21,267
EUW1_7657985763,0,266,64,134,119,111,39,32,61,21,235
EUW1_7656900180,0,31,24,103,498,16,79,35,105,22,902
EUW1_7656864732,1,55,107,13,202,99,887,59,84,222,89
EUW1_7654601458,1,2,64,90,96,80,82,32,800,145,412
EUW1_7654572377,0,36,238,50,145,26,19,121,90,29,555
EUW1_7654565970,0,114,28,55,67,555,58,154,84,51,80
EUW1_7654559124,0,98,254,131,21,235,92,35,68,18,223
EUW1_7654525313,1,164,141,90,523,147,887,11,105,51,25
EUW1_7654374557,1,887,238,69,236,902,86,421,31,21,555
EUW1_7651817134,1,887,246,61,202,910,904,254,166,51,43
EUW1_7651808140,0,904,121,245,222,902,887,517,81,202,235
EUW1_7662242110,1,61,19,154,18,89,27,9,166,523,432
EUW1_7662203620,1,86,36,1,67,6,106,11,268,21,89
EUW1_7662142218,1,27,56,245,21,89,24,54,157,145,800
EUW1_7662105819,1,38,36,90,804,267,245,234,54,22,201
EUW1_7662037132,0,904,102,236,895,143,74,54,166,21,89
EUW1_7661977953,1,904,30,38,895,17,875,62,105,21,89
EUW1_7661948421,0,98,17,84,21,89,54,24,103,81,267
EUW1_7661882190,1,86,141,99,901,50,223,35,157,21,89
EUW1_7661674242,1,54,517,127,222,111,2,24,84,21,32
EUW1_7661627652,0,67,56,90,136,526,17,14,103,21,111
EUW1_7661567414,1,897,107,101,202,17,54,203,800,51,89
EUW1_7661530059,1,122,254,517,498,497,875,64,90,18,89
EUW1_7661473865,1,777,60,3,29,35,23,131,711,901,40
EUW1_7661385353,0,75,154,90,901,267,157,9,950,18,111
EUW1_7661317105,0,114,254,34,21,89,164,517,163,360,412
EUW1_7661268406,0,36,131,238,21,89,75,234,112,222,223
EUW1_7657886862,0,266,54,61,51,101,141,75,84,67,910
EUW1_7657807398,0,82,517,711,901,44,39,5,25,22,40
EUW1_7656971954,1,86,233,103,81,44,58,107,25,895,267
EUW1_7656955863,1,157,106,18,21,412,85,19,901,202,44
EUW1_7660443987,1,83,17,157,81,63,82,59,54,67,10
EUW1_7660383392,1,50,141,84,21,432,157,17,105,498,26
EUW1_7659190528,1,266,234,34,145,412,24,59,157,29,161
EUW1_7659140279,1,67,57,157,222,267,150,131,7,202,99
EUW1_7659076746,0,875,106,105,145,161,122,91,112,523,117
EUW1_7659039977,1,910,31,45,202,555,875,131,142,221,57
EUW1_7657964141,1,36,421,18,498,223,82,233,268,51,147
EUW1_7657908900,1,875,11,38,901,711,777,32,115,222,101
EUW1_7656629590,0,150,904,800,119,526,875,154,69,51,80
EUW1_7655714272,0,98,234,800,202,99,10,107,55,222,902
EUW1_7655641956,0,875,141,45,15,555,10,54,99,202,53
EUW1_7654367543,0,133,76,74,29,50,83,91,38,119,4
EUW1_7654281761,1,36,121,800,21,518,887,107,166,14,235
EUW1_7654219644,0,54,141,157,22,25,36,102,134,21,101
EUW1_7653063248,1,157,35,105,901,31,36,11,800,18,432
EUW1_7649736024,0,83,102,800,67,432,92,233,238,523,902
EUW1_7649675741,0,6,154,101,21,99,98,36,103,29,16
EUW1_7649596433,1,887,24,777,29,99,36,91,131,51,25
EUW1_7647606874,0,516,245,523,29,201,114,200,45,22,89
EUW1_7660173212,1,122,131,39,115,80,107,233,34,51,90
EUW1_7659701735,0,122,245,105,236,800,69,59,127,145,12
EUW1_7656149355,0,54,60,157,22,902,75,17,131,51,25
EUW1_7656075746,0,6,19,142,15,25,17,131,86,29,555
EUW1_7656051507,0,27,59,800,51,99,14,121,134,202,26
EUW1_7656020424,0,114,5,105,804,22,74,54,777,42,43
EUW1_7655162513,0,36,131,157,145,54,875,32,85,18,40
EUW1_7654923436,1,54,234,103,21,3,154,131,518,51,37
EUW1_7654903660,0,904,5,136,222,432,86,59,7,202,555
EUW1_7654769122,0,24,245,711,222,17,105,62,103,21,800
EUW1_7654753053,0,17,5,1,236,888,14,59,127,67,117
EUW1_7652022485,1,904,59,136,236,63,50,54,800,498,83
EUW1_7650888370,1,62,59,777,21,432,69,107,54,523,555
EUW1_7650847130,0,23,141,800,145,201,122,131,517,202,53
EUW1_7650570993,1,86,131,157,145,16,517,141,55,22,902
EUW1_7646745038,1,904,59,910,221,16,98,517,238,15,63
EUW1_7646585281,1,54,246,163,67,267,86,35,99,222,80
EUW1_7646577979,0,58,233,238,21,16,157,106,131,222,517
EUW1_7645577192,0,126,131,157,51,902,83,106,90,800,43
EUW1_7661973050,0,59,131,45,804,43,82,200,517,202,40
EUW1_7661909878,1,36,56,90,22,432,80,54,105,222,99
EUW1_7661818531,1,904,121,45,51,99,86,30,134,18,7
EUW1_7661754785,0,240,17,103,18,950,27,11,8,21,902
EUW1_7661451319,1,75,121,45,50,161,887,36,142,222,37
EUW1_7661244102,1,54,60,157,81,432,79,517,45,67,111
EUW1_7661172219,0,54,64,36,901,518,904,876,45,51,267
EUW1_7660653964,1,48,11,84,51,43,904,36,7,21,99
EUW1_7660597154,1,75,35,517,15,432,875,245,69,22,526
EUW1_7660105806,1,157,91,45,202,161,41,36,910,222,111
EUW1_7660033770,1,80,91,143,29,50,10,131,58,21,147
EUW1_7659991686,1,27,62,90,145,63,950,24,61,18,142
EUW1_7659940264,0,897,35,136,202,16,80,104,711,523,147
EUW1_7659862879,1,82,32,50,51,235,114,20,90,901,117
EUW1_7659795257,1,157,254,25,804,99,238,54,105,21,223
EUW1_7659746768,1,10,106,45,15,34,48,131,115,119,43
EUW1_7659709776,0,516,131,3,21,89,122,54,711,51,99
EUW1_7657674471,0,799,35,134,523,800,106,143,115,21,43
EUW1_7657570602,0,875,234,800,498,99,31,9,134,157,235
EUW1_7656229018,1,23,11,800,202,267,82,24,54,145,147
EUW1_7656050777,0,41,9,105,804,267,54,120,84,67,99
EUW1_7655721675,0,122,105,84,81,99,83,120,112,222,412
EUW1_7655660971,0,897,120,112,145,111,134,254,103,222,16
