match_id,blue_win,blue_champ_1,blue_champ_2,blue_champ_3,blue_champ_4,blue_champ_5,red_champ_1,red_champ_2,red_champ_3,red_champ_4,red_champ_5
EUW1_7658110407,1,27,20,893,51,111,80,887,105,50,35
EUW1_7658075796,1,6,32,101,18,267,86,107,25,67,16
EUW1_7658032813,0,114,72,13,236,40,54,24,7,51,99
EUW1_7657999068,1,6,54,39,81,38,10,5,105,901,267
EUW1_7657936116,1,6,91,90,110,201,106,54,157,498,16
EUW1_7657860332,0,6,107,84,21,117,36,72,245,51,63
EUW1_7657812817,0,6,56,7,51,89,92,35,103,145,555
EUW1_7657745303,0,80,131,55,51,161,122,121,7,119,235
EUW1_7661443910,0,92,78,90,67,161,54,234,910,51,53
EUW1_7660744239,1,420,78,238,22,9,75,233,245,202,63
EUW1_7657586842,0,39,233,800,901,412,887,104,157,360,89
EUW1_7656825822,1,875,234,163,51,142,79,78,166,42,44
EUW1_7637802623,1,67,154,55,360,518,74,131,99,44,555
EUW1_7632849472,0,901,78,45,51,201,150,76,142,22,16
EUW1_7625544283,0,904,77,61,67,143,10,78,268,81,37
EUW1_7620262070,1,427,799,103,360,111,75,17,134,15,147
EUW1_7620225117,1,36,234,245,895,26,82,78,157,236,63
EUW1_7613086325,1,74,950,238,161,101,875,105,25,67,526
EUW1_7612776715,1,86,78,910,22,25,82,233,69,202,53
EUW1_7612633542,0,904,245,61,21,902,799,19,68,901,526
EUW1_7611468773,1,122,78,800,21,497,86,107,90,145,63
EUW1_7610817574,1,31,105,69,360,235,39,234,34,67,32
EUW1_7610469722,1,904,78,90,901,98,777,799,103,29,43
EUW1_7609498790,0,223,107,711,21,111,17,78,134,110,43
EUW1_7591293871,1,74,28,887,21,16,92,78,90,145,111
EUW1_7590487957,0,150,83,517,145,235,875,141,38,360,63
EUW1_7590058547,1,86,62,800,222,111,92,78,131,81,57
EUW1_7585937610,1,516,10,115,22,800,133,78,112,804,518
EUW1_7649187964,0,14,54,777,22,111,420,48,134,202,154
EUW1_7648880232,1,875,876,166,81,350,777,64,711,236,267
EUW1_7647424489,1,36,234,800,51,143,412,111,238,21,518
EUW1_7647353249,1,78,113,84,360,50,67,28,246,51,267
EUW1_7647286719,0,26,35,55,145,53,31,141,103,51,147
EUW1_7647136189,0,17,876,91,236,516,26,19,157,21,35
EUW1_7644694578,1,14,64,157,222,412,31,131,777,81,147
EUW1_7644621404,0,897,19,800,51,43,83,203,136,22,350
EUW1_7639641247,0,122,131,777,222,44,887,36,69,119,902
EUW1_7634295338,1,54,141,131,42,99,133,254,517,21,117
EUW1_7634235446,1,54,48,7,51,40,904,266,45,804,25
EUW1_7634196742,1,799,24,84,21,432,31,131,127,51,888
EUW1_7634047792,1,887,11,136,21,518,126,17,800,51,267
EUW1_7633964632,0,23,238,84,50,35,54,266,136,21,63
EUW1_7633926453,1,14,24,43,21,99,36,19,157,63,223
EUW1_7633909662,1,266,876,777,67,89,897,36,103,222,25
EUW1_7633842019,0,17,102,910,18,89,157,234,163,81,50
EUW1_7633837921,1,904,107,105,81,103,799,245,777,222,12
EUW1_7633788345,1,10,233,157,51,25,82,54,800,360,497
EUW1_7633784826,1,86,950,800,145,888,92,24,238,202,555
EUW1_7660043466,0,74,5,90,21,32,875,203,901,222,412
EUW1_7659980553,1,517,24,105,202,111,36,234,84,15,63
EUW1_7659930770,1,48,56,55,119,497,41,105,90,50,555
EUW1_7659906678,0,23,131,99,360,201,82,107,142,22,16
EUW1_7659852830,0,122,24,131,145,412,14,203,134,110,432
EUW1_7644722813,0,420,141,86,18,117,17,131,105,145,3
EUW1_7644624265,0,54,32,84,901,161,517,113,157,21,111
EUW1_7644563770,1,101,131,157,901,133,17,32,103,22,412
EUW1_7644497390,1,777,154,134,145,99,72,56,90,15,800
EUW1_7628042360,1,17,233,105,221,99,6,59,238,498,101
EUW1_7623982646,0,6,59,157,145,98,266,131,13,202,57
EUW1_7610762560,1,19,154,157,81,99,6,36,134,222,350
EUW1_7610695841,0,6,62,103,21,89,887,19,105,498,497
EUW1_7610627383,0,17,233,90,81,98,6,62,131,202,888
EUW1_7610574806,1,266,887,157,115,99,6,36,1,15,9
EUW1_7608317681,0,141,56,136,21,555,6,36,83,222,16
EUW1_7608257283,1,6,36,711,119,117,893,80,161,67,111
EUW1_7608210673,0,6,131,39,119,143,23,120,800,21,57
EUW1_7608157220,0,516,56,38,523,40,82,131,134,222,54
EUW1_7605804143,1,2,245,38,901,98,6,36,105,29,902
EUW1_7661032410,1,875,200,80,81,62,6,59,245,21,12
EUW1_7661004648,1,54,234,950,115,235,36,517,245,21,12
EUW1_7660971832,0,83,32,38,236,25,6,64,910,222,99
EUW1_7660628655,0,54,24,157,202,89,114,36,103,22,147
EUW1_7660588527,1,68,141,110,498,412,82,106,62,145,902
EUW1_7660524684,1,23,154,105,145,101,24,36,55,67,63
EUW1_7660461895,0,157,234,105,81,63,122,54,127,145,99
EUW1_7660394805,1,54,104,90,115,14,92,141,84,81,63
EUW1_7660225420,1,54,131,45,21,63,516,233,518,498,99
EUW1_7660191665,1,2,245,79,236,555,6,131,800,67,63
EUW1_7660143189,1,133,154,96,29,63,23,421,131,202,99
EUW1_7660076335,1,17,234,131,202,63,875,141,45,145,53
EUW1_7659730708,1,6,32,800,429,117,106,876,55,236,111
EUW1_7659688446,0,50,11,221,18,26,6,82,55,145,526
EUW1_7659476513,1,164,60,112,157,350,6,64,245,29,57
EUW1_7659456853,0,35,141,893,236,143,6,131,105,22,26
EUW1_7659430968,1,92,233,29,67,800,10,64,105,21,99
EUW1_7659395383,0,122,517,80,29,161,54,876,99,21,142
EUW1_7659365569,1,83,9,45,119,223,6,54,50,110,142
EUW1_7659312427,1,126,131,75,236,53,14,64,157,901,63
EUW1_7460462476,1,31,121,157,115,99,875,141,105,222,25
EUW1_7460102429,1,36,234,61,360,111,122,427,157,110,63
EUW1_7460074836,1,83,254,157,18,40,901,107,517,51,25
EUW1_7460039010,1,86,56,161,202,32,157,154,99,235,16
EUW1_7459702432,0,777,75,157,51,526,48,32,711,119,555
EUW1_7459178440,0,85,113,157,221,25,98,234,3,202,16
EUW1_7459145024,0,14,254,115,222,57,54,35,157,51,25
EUW1_7459104145,1,164,28,157,145,412,875,75,777,50,22
EUW1_7458698980,1,112,141,90,81,101,777,79,157,145,89
EUW1_7458644253,0,516,203,7,75,17,3,91,157,42,111
EUW1_7458636991,1,777,141,61,15,98,17,20,157,360,412
EUW1_7458560088,0,875,238,134,236,99,23,254,157,222,161
EUW1_7458485193,1,887,113,157,221,350,14,234,103,145,89
EUW1_7458156803,0,420,9,157,110,101,62,120,711,202,143
EUW1_7458125466,0,17,80,84,498,223,54,876,157,51,235
EUW1_7458097016,0,157,48,45,498,12,98,106,10,523,412
EUW1_7458067913,1,897,234,157,145,267,54,80,517,18,800
EUW1_7458050990,0,236,64,54,498,35,86,234,157,67,85
EUW1_7458032356,1,14,234,90,895,526,517,106,157,18,35
EUW1_7660995626,0,17,62,166,21,800,86,9,238,901,99
EUW1_7660969795,1,875,59,38,236,267,54,62,91,50,143
EUW1_7659859662,1,86,91,134,81,60,83,62,517,163,902
EUW1_7659519469,0,86,62,268,21,122,84,246,131,236,147
EUW1_7659514511,1,14,56,136,51,53,86,62,238,29,59
EUW1_7658751466,0,54,121,84,22,12,2,62,103,96,267
EUW1_7655614015,0,122,56,7,51,80,893,62,99,360,267
EUW1_7654333703,0,75,5,90,18,63,8,62,7,901,412
EUW1_7654260058,1,48,62,136,901,103,17,950,105,50,43
EUW1_7653384720,1,33,62,105,901,16,48,427,50,498,53
EUW1_7653341380,0,14,62,8,21,235,86,11,90,51,201
EUW1_7653344483,1,17,62,157,51,201,98,233,55,21,526
EUW1_7653111152,0,31,234,800,901,267,114,62,950,51,16
EUW1_7653073486,0,875,20,90,21,111,2,62,800,51,267
EUW1_7653008351,1,86,62,90,145,111,17,266,901,18,3
EUW1_7652904790,0,122,106,34,22,26,86,62,10,498,32
EUW1_7650108705,0,2,62,517,51,99,92,154,105,21,35
EUW1_7650020640,0,897,91,711,22,16,114,62,99,360,111
EUW1_7649382203,0,2,62,99,202,25,799,203,800,360,111
EUW1_7648969761,0,2,62,13,498,1,240,234,166,50,16
EUW1_7660781642,1,887,233,517,222,902,105,82,103,96,12
EUW1_7660736193,1,2,106,134,18,111,875,51,3,21,99
EUW1_7660712500,1,82,141,45,67,57,420,421,142,236,350
EUW1_7660639413,1,80,245,131,18,99,777,517,268,67,57
EUW1_7658877351,1,24,35,105,145,98,240,31,904,22,101
EUW1_7658071448,0,516,79,893,67,235,122,234,112,202,111
EUW1_7657604321,1,14,120,90,222,25,27,19,55,202,50
EUW1_7657568747,0,887,106,238,145,432,10,876,157,222,117
EUW1_7656645150,1,875,36,84,63,235,69,107,45,110,223
EUW1_7656614276,0,82,126,157,360,412,39,48,99,804,89
EUW1_7656585573,1,63,234,54,67,412,75,200,79,202,101
EUW1_7656335711,1,36,254,13,236,99,19,56,245,202,902
EUW1_7655703948,1,114,24,112,67,63,54,106,4,22,21
EUW1_7655631523,1,86,54,7,110,902,75,32,777,202,99
EUW1_7655315235,1,83,233,105,360,111,54,19,136,67,76
EUW1_7655091616,0,31,233,115,110,143,82,517,800,360,99
EUW1_7654629772,1,80,517,161,21,526,31,234,3,29,25
EUW1_7654623702,1,84,62,157,498,497,23,35,10,81,89
EUW1_7654392540,1,157,876,711,110,555,86,54,127,21,99
EUW1_7654339471,1,27,141,517,498,223,79,254,246,21,50
EUW1_7660582212,0,50,120,90,145,432,3,64,10,202,9
EUW1_7660532992,0,50,60,777,901,432,904,106,114,145,111
EUW1_7660480643,1,904,154,34,22,63,50,141,45,67,432
EUW1_7660380236,1,50,28,157,523,432,82,238,800,236,99
EUW1_7660347562,0,23,254,84,119,12,50,517,238,145,432
EUW1_7660273774,1,83,238,55,145,432,86,80,69,21,267
EUW1_7660222182,1,50,48,161,115,432,80,106,950,29,53
EUW1_7660181232,1,157,131,25,523,267,50,421,103,51,432
EUW1_7660082743,0,50,20,127,22,201,68,233,103,804,526
EUW1_7660024700,1,82,54,63,202,35,50,107,910,51,16
EUW1_7659972770,1,86,35,99,429,111,50,121,112,22,25
EUW1_7659939618,0,875,131,8,804,26,50,121,105,901,37
EUW1_7659861817,0,54,950,238,15,800,50,106,245,21,32
EUW1_7659822561,1,98,234,63,51,267,50,245,134,222,902
EUW1_7659781537,0,50,62,105,67,43,83,254,711,42,267
EUW1_7659304774,0,50,143,31,81,432,54,11,127,51,800
EUW1_7659210321,0,50,238,157,800,432,875,234,8,202,63
EUW1_7659143975,0,50,106,157,15,432,36,32,127,67,526
EUW1_7659091359,1,50,102,115,51,432,904,62,55,236,267
EUW1_7659051921,1,50,59,54,222,432,904,131,134,360,89
EUW1_7653224630,1,36,102,202,67,555,83,82,3,21,53
EUW1_7647430313,0,74,56,4,67,117,82,59,90,145,12
EUW1_7641210851,0,31,80,25,145,143,92,113,84,21,17
EUW1_7641144031,0,23,131,777,101,63,58,234,157,15,50
EUW1_7641106603,1,43,59,910,22,99,31,62,50,236,201
EUW1_7633375338,1,875,54,61,81,147,777,59,131,15,26
EUW1_7631979407,1,17,59,1,21,44,80,79,55,895,54
EUW1_7631936151,1,17,24,517,119,111,799,36,142,81,555
EUW1_7631869312,1,904,56,134,145,78,150,141,103,51,63
EUW1_7630940209,1,11,141,98,157,12,126,64,54,202,267
EUW1_7630915074,0,904,31,236,42,235,150,5,90,21,111
EUW1_7628348288,0,122,17,103,202,117,150,60,86,236,267
EUW1_7622285278,1,82,11,127,67,432,41,91,84,81,111
EUW1_7622272144,1,777,104,55,15,16,875,950,800,51,99
EUW1_7622241721,0,13,80,103,11,350,904,59,161,236,267
EUW1_7614632464,0,92,234,103,51,99,122,131,90,145,147
EUW1_7614562330,0,24,113,85,21,526,10,131,90,901,99
EUW1_7613014244,0,48,131,268,21,89,31,427,136,145,99
EUW1_7612966791,1,266,32,711,21,201,904,131,777,202,40
EUW1_7574041267,1,86,234,800,202,31,36,245,81,115,45
EUW1_7572438651,0,157,11,115,804,267,82,32,84,236,432
EUW1_7572379278,1,31,950,67,202,99,54,200,25,222,800
EUW1_7571162592,1,74,59,246,29,235,36,62,101,21,99
EUW1_7570907734,1,17,20,777,15,555,6,141,157,145,63
EUW1_7570016668,0,14,141,910,804,80,41,59,69,51,412
EUW1_7569974326,1,86,19,134,51,16,887,246,800,222,50
EUW1_7563028540,0,14,9,157,202,16,875,141,50,895,526
EUW1_7562986700,0,86,106,61,804,40,14,25,950,145,37
EUW1_7561841597,1,31,19,800,21,89,893,35,238,222,117
EUW1_7560592055,1,223,35,157,51,111,17,59,777,67,201
EUW1_7560553768,1,17,60,25,81,21,122,233,90,804,53
EUW1_7557519861,1,133,234,8,22,902,17,141,61,145,44
EUW1_7557483327,1,77,19,90,67,267,86,254,268,29,111
EUW1_7548595114,1,36,106,910,222,99,516,233,69,119,267
EUW1_7548529683,1,114,233,246,901,89,133,59,245,145,267
EUW1_7548447235,0,75,141,45,523,25,122,200,3,222,99
EUW1_7548278329,0,897,19,157,67,902,98,11,90,202,54
EUW1_7548219778,1,86,106,800,145,267,875,141,157,222,161
EUW1_7548200069,0,36,11,25,15,147,799,106,910,115,235
EUW1_7639410998,0,516,234,105,51,17,420,24,245,21,54
EUW1_7637874664,1,875,131,161,145,99,266,234,893,51,147
EUW1_7637734008,0,39,62,246,145,90,6,19,103,15,412
EUW1_7637542362,1,904,154,893,145,80,122,233,10,21,201
EUW1_7636547740,0,901,131,39,51,412,122,64,800,222,57
EUW1_7636161693,1,875,56,51,25,235,67,64,34,360,37
EUW1_7635059226,0,86,141,800,67,50,266,876,13,150,89
EUW1_7625970233,1,14,904,245,236,432,106,31,238,429,201
EUW1_7625938722,1,84,141,7,21,902,82,203,777,51,99
EUW1_7625420718,1,39,36,45,67,902,83,113,711,901,412
EUW1_7557970936,1,5,56,45,110,89,122,517,800,119,53
EUW1_7557450120,0,266,32,136,202,235,64,48,55,81,35
EUW1_7555838983,0,114,143,103,51,800,17,238,63,202,111
EUW1_7555790104,1,54,518,238,21,89,420,234,157,523,31
EUW1_7555246003,1,122,82,69,145,78,266,5,39,221,555
EUW1_7554490311,1,266,254,84,145,147,36,63,711,81,111
EUW1_7550604009,1,50,106,777,22,63,234,517,45,21,888
EUW1_7549894188,1,234,246,90,21,44,31,48,25,18,63
EUW1_7548072100,1,266,141,45,901,267,122,56,131,81,99
EUW1_7546745652,0,266,32,112,29,89,420,28,950,236,267
EUW1_7661575823,0,897,32,61,901,43,887,24,163,51,35
EUW1_7661526478,0,799,203,268,145,50,19,24,166,22,89
EUW1_7661416476,1,14,24,245,110,63,164,234,166,81,43
EUW1_7661351633,0,36,234,50,18,12,106,32,910,145,44
EUW1_7661295152,1,164,76,84,18,25,85,24,800,81,63
EUW1_7660149409,1,79,24,101,901,89,875,154,517,498,50
EUW1_7660085660,0,86,121,142,67,518,31,24,105,21,201
EUW1_7660037301,1,58,517,238,21,223,2,24,90,157,201
EUW1_7659984110,0,122,24,103,18,902,54,516,134,202,80
EUW1_7659862909,1,875,24,103,21,16,799,64,523,800,43
EUW1_7659095909,1,202,24,142,81,497,240,131,238,222,37
EUW1_7658523452,0,41,24,166,67,143,83,33,76,22,43
EUW1_7658474270,1,98,24,103,15,143,799,234,90,901,99
EUW1_7658435212,0,157,20,517,81,111,875,24,63,145,555
EUW1_7658388307,0,516,36,34,498,63,17,24,910,222,267
EUW1_7658359869,0,904,234,157,202,25,50,120,950,99,223
EUW1_7658339366,1,50,233,84,804,40,223,24,157,51,518
EUW1_7658013384,0,17,24,8,22,223,82,234,238,895,3
EUW1_7657488623,1,901,234,103,51,53,777,5,711,222,412
EUW1_7657436052,1,86,234,101,523,143,31,254,711,67,16
EUW1_7464141547,0,36,33,517,804,43,62,35,157,523,99
EUW1_7464022202,0,82,56,55,804,143,799,19,517,21,50
EUW1_7463717235,0,105,106,63,51,3,777,113,99,81,902
EUW1_7463677351,1,36,48,74,81,267,10,25,517,222,875
EUW1_7463599995,1,150,80,101,51,1,17,131,517,236,518
EUW1_7463564699,1,14,106,55,110,497,50,131,517,222,111
EUW1_7463489836,0,19,131,517,222,62,80,32,90,67,99
EUW1_7463218658,1,875,56,517,222,25,126,234,96,236,902
EUW1_7463166232,1,58,104,893,202,80,420,102,517,67,432
EUW1_7462909606,0,14,24,103,202,63,75,121,517,523,412
EUW1_7462896749,1,875,131,54,96,147,19,28,517,222,143
EUW1_7462724775,1,154,78,517,67,80,36,35,84,360,412
EUW1_7462669288,1,17,106,38,110,34,58,56,910,901,555
EUW1_7461946381,0,92,141,517,222,63,85,254,80,67,111
EUW1_7461929369,0,68,106,55,81,101,420,234,246,202,161
EUW1_7461897320,0,98,79,61,429,53,86,233,112,51,99
EUW1_7461262784,0,420,19,134,15,888,106,56,517,51,60
EUW1_7461217450,0,122,59,103,202,53,897,950,517,67,412
EUW1_7461191688,1,83,48,3,90,412,36,19,517,18,53
EUW1_7460742395,0,86,245,58,360,25,110,102,517,222,35
EUW1_7660395190,1,82,56,136,96,902,51,80,45,145,267
EUW1_7660349369,0,48,35,142,119,201,27,75,221,136,45
EUW1_7624343877,1,24,121,90,115,16,86,14,800,67,63
EUW1_7615627768,1,14,200,103,901,555,54,56,90,18,99
EUW1_7603484152,1,10,245,74,804,518,17,82,238,51,555
EUW1_7598534219,1,150,23,101,222,89,8,246,99,901,12
EUW1_7597362012,1,893,56,157,115,235,19,245,800,236,223
EUW1_7597317743,0,893,141,13,110,161,6,106,8,21,89
EUW1_7595248187,0,150,56,99,96,40,875,141,80,51,25
EUW1_7595217606,1,126,35,517,901,89,10,107,136,895,497
EUW1_7595176732,0,24,59,800,21,147,266,131,8,51,43
EUW1_7594623683,0,75,17,901,145,50,86,121,8,202,518
EUW1_7594552881,0,55,19,84,145,555,86,62,39,119,412
EUW1_7594520835,0,75,104,101,21,25,86,121,238,119,526
EUW1_7594463613,0,80,35,69,81,432,777,59,103,119,117
EUW1_7594407610,0,516,245,142,145,555,24,427,13,96,78
EUW1_7594355004,0,887,19,161,119,350,122,141,25,202,267
EUW1_7594225168,1,17,25,103,119,78,161,517,157,202,223
EUW1_7594196524,0,122,950,134,221,16,266,72,112,119,526
EUW1_7594097548,1,201,19,3,157,99,24,59,90,96,526
EUW1_7437462907,0,266,254,101,22,161,27,80,4,81,350
EUW1_7437052398,1,27,131,101,145,117,875,9,238,21,147
EUW1_7437015935,1,122,427,910,360,17,27,254,63,145,37
EUW1_7434379066,1,27,48,81,901,16,36,56,105,145,902
EUW1_7431553989,0,887,254,777,29,117,27,106,166,222,412
EUW1_7431376146,0,126,107,55,235,516,161,11,157,51,80
EUW1_7431326625,1,19,245,777,236,267,75,62,25,202,3
EUW1_7429962764,0,36,56,91,81,201,27,5,777,45,12
EUW1_7429926136,0,25,113,711,145,902,150,120,69,51,412
EUW1_7429785841,1,83,104,103,901,143,36,141,55,15,267
EUW1_7429725458,0,887,234,161,67,143,25,56,45,29,3
EUW1_7429695435,1,85,131,99,145,40,90,62,101,236,267
EUW1_7429434987,0,86,234,38,222,40,25,104,90,51,99
EUW1_7429325025,0,82,107,4,81,117,27,19,105,145,44
EUW1_7429288085,0,266,32,38,22,143,25,141,4,202,99
EUW1_7429226640,1,17,56,777,18,53,75,24,101,145,57
EUW1_7429126673,1,75,19,90,222,235,36,59,115,236,99
EUW1_7429063853,1,25,80,91,236,63,150,35,18,235,101
EUW1_7429026811,1,14,234,10,222,37,54,233,910,221,518
EUW1_7428996494,0,9,238,268,21,89,31,56,157,110,111
EUW1_7648104928,1,68,517,950,81,99,420,203,55,800,888
EUW1_7648074078,1,266,32,90,145,16,420,30,1,202,50
EUW1_7648025842,1,31,105,245,145,235,777,28,910,18,99
EUW1_7646163519,1,19,5,157,145,101,64,517,142,800,888
EUW1_7646095329,0,6,20,800,360,89,14,35,161,202,143
EUW1_7646031266,0,266,131,134,21,267,23,54,950,115,201
EUW1_7645688652,1,83,233,63,202,50,98,154,157,221,89
EUW1_7645646529,0,266,141,161,360,25,420,233,101,119,99
EUW1_7645601803,0,31,238,84,22,74,82,105,246,51,223
EUW1_7642895566,1,82,233,223,222,267,92,234,161,21,16
EUW1_7642834861,0,266,246,131,222,902,420,105,910,236,201
EUW1_7639801977,0,23,56,31,800,80,75,105,112,901,50
EUW1_7638397465,1,133,131,901,67,412,75,105,45,81,78
EUW1_7638366800,1,122,35,69,81,111,74,105,777,51,101
EUW1_7637194232,1,904,25,69,29,78,10,105,34,15,35
EUW1_7636083506,0,75,54,166,45,412,36,234,950,15,800
EUW1_7636014523,1,80,107,142,222,555,54,105,517,901,412
EUW1_7635980417,1,875,105,910,800,267,31,33,3,202,101
EUW1_7634170507,1,14,517,950,804,902,75,131,245,800,888
EUW1_7629046191,1,36,107,4,21,63,74,950,161,51,143
EUW1_7652949425,0,41,234,103,21,53,240,107,84,222,80
EUW1_7652909894,0,36,98,23,804,101,67,234,90,523,111
EUW1_7652071374,1,27,80,105,81,800,875,234,3,157,50
EUW1_7650821111,1,875,234,10,202,432,904,11,112,21,50
EUW1_7650772673,1,420,24,105,145,117,10,234,45,202,235
EUW1_7649284347,0,14,234,910,22,111,17,59,800,67,412
EUW1_7649265790,0,83,234,910,145,117,23,126,7,202,147
EUW1_7649234144,0,24,107,245,901,111,86,234,910,67,117
EUW1_7642896335,1,887,141,777,21,53,875,234,910,901,517
EUW1_7642839292,1,106,59,910,202,800,6,121,85,360,555
EUW1_7642757174,1,245,64,80,67,147,74,59,910,202,497
EUW1_7639698638,1,106,77,166,523,267,36,59,910,51,1
EUW1_7639661804,1,75,234,101,67,40,799,19,910,145,111
EUW1_7639602251,0,67,517,126,145,80,54,904,163,202,267
EUW1_7639589465,0,8,234,101,222,80,17,121,112,145,432
EUW1_7636919380,1,24,904,910,145,432,114,234,245,18,267
EUW1_7636892946,1,102,234,910,236,54,31,131,245,21,902
EUW1_7635480028,0,122,254,518,145,54,17,234,101,51,53
EUW1_7634891549,0,904,234,910,22,143,10,246,38,67,76
EUW1_7634823760,1,67,131,245,51,902,36,254,910,21,555
EUW1_7657583199,1,17,11,777,18,99,114,48,800,21,50
EUW1_7657550718,1,86,54,61,18,50,17,11,90,222,555
EUW1_7656985537,1,74,91,103,145,147,92,59,101,51,50
EUW1_7656830651,1,36,56,142,235,53,68,233,777,29,99
EUW1_7656777043,1,106,141,34,22,412,50,238,45,498,111
EUW1_7656740706,1,876,233,38,110,50,122,234,134,30,25
EUW1_7656701960,0,122,11,61,523,63,86,245,115,21,111
EUW1_7656666660,1,150,20,38,202,223,86,54,105,22,267
EUW1_7656634774,0,54,24,161,18,800,86,32,103,222,16
EUW1_7656602506,0,58,20,45,202,518,67,234,517,119,50
EUW1_7656571532,1,36,35,55,51,350,62,11,161,145,111
EUW1_7656544609,1,420,154,39,21,59,86,77,55,22,223
EUW1_7656482542,1,86,517,38,22,497,77,131,238,901,117
EUW1_7656442712,1,10,64,245,145,555,83,77,103,96,147
EUW1_7656400762,1,14,19,38,901,57,86,33,105,21,99
EUW1_7656384395,0,887,141,45,21,16,50,254,90,901,3
EUW1_7656357897,1,897,234,126,51,78,106,35,777,21,99
EUW1_7656320518,0,114,234,84,145,147,83,64,81,21,526
EUW1_7656265294,0,86,30,105,51,26,74,28,246,110,223
EUW1_7651186753,1,223,59,55,21,50,83,56,90,901,412
EUW1_7379349818,1,266,56,157,96,412,91,62,105,222,555
EUW1_7379343558,0,91,32,245,81,64,875,11,910,18,3
EUW1_7648589151,1,14,254,105,21,267,17,54,7,901,63
EUW1_7648533671,0,122,64,55,45,50,86,233,63,235,99
EUW1_7648468085,1,887,233,157,51,147,19,203,800,202,201
EUW1_7648427862,1,82,102,45,51,147,122,5,268,22,267
EUW1_7638112377,0,11,234,103,21,37,69,107,45,202,154
EUW1_7636716753,1,904,24,893,222,14,6,5,55,21,910
EUW1_7636712015,1,90,904,9,901,40,887,11,10,29,63
EUW1_7636704794,1,83,32,800,21,37,75,64,166,51,50
EUW1_7635360292,0,36,54,61,21,143,85,950,4,901,147
EUW1_7633846886,0,266,254,90,360,412,110,35,157,18,111
EUW1_7633798142,0,86,104,105,22,412,6,24,55,51,235
EUW1_7630369171,0,6,131,55,145,201,54,234,134,51,53
EUW1_7628931212,1,19,64,90,22,99,6,80,103,18,117
EUW1_7624665275,1,6,63,800,145,98,39,122,103,901,99
EUW1_7624664779,1,24,245,131,895,89,6,141,84,498,80
EUW1_7624635130,1,904,254,55,22,57,62,234,9,804,497
EUW1_7624622304,1,126,76,9,202,800,92,24,157,81,43
EUW1_7624226615,1,24,19,901,498,50,83,950,893,202,99
EUW1_7624157142,1,54,876,3,22,432,98,35,55,498,147
EUW1_7624108699,1,516,121,55,51,267,39,517,777,498,497
EUW1_7660528000,0,17,126,45,81,101,80,104,8,21,89
EUW1_7659757954,0,254,104,69,51,267,24,59,157,50,54
EUW1_7659144219,0,74,75,38,22,89,157,104,800,51,98
EUW1_7658908149,0,36,107,103,895,147,82,104,157,222,223
EUW1_7658854920,1,6,106,69,523,902,86,104,55,21,25
EUW1_7658705985,0,14,104,3,110,432,50,131,7,523,223
EUW1_7656727585,0,86,62,54,51,142,875,104,110,15,111
EUW1_7656654686,0,799,24,517,22,201,54,104,136,63,267
EUW1_7656571585,0,23,77,31,145,117,27,234,910,360,112
EUW1_7656544014,0,36,18,246,145,223,14,104,134,222,117
EUW1_7656361390,0,799,104,245,110,161,83,19,84,29,50
EUW1_7655841744,0,24,64,38,81,53,141,104,45,119,16
EUW1_7655552525,1,164,233,84,21,89,98,104,103,360,111
EUW1_7655251500,0,86,106,268,15,99,114,104,103,901,89
EUW1_7654006988,0,35,5,84,18,64,122,11,136,21,143
EUW1_7653196962,0,904,131,777,360,147,875,104,910,51,26
EUW1_7653186531,1,85,104,112,360,147,86,107,23,51,412
EUW1_7652840705,1,136,104,99,901,201,79,59,61,22,902
EUW1_7652061732,0,875,104,45,29,902,14,107,103,81,147
EUW1_7651708768,1,67,24,103,235,78,266,35,134,21,111
EUW1_7642896307,1,122,32,887,51,63,799,9,84,21,111
EUW1_7642841152,0,10,17,893,360,111,14,131,61,51,143
EUW1_7642800083,1,75,59,142,21,143,48,238,131,22,888
EUW1_7642743077,1,114,141,45,51,50,266,102,777,22,53
EUW1_7642701332,0,17,234,901,50,78,74,35,105,51,99
EUW1_7641985651,0,16,76,800,202,99,114,234,101,51,143
EUW1_7641919956,0,14,106,127,21,37,31,19,517,51,143
EUW1_7641850632,0,98,875,268,21,111,24,234,950,51,143
EUW1_7641767090,0,74,427,99,51,63,6,62,69,18,12
EUW1_7641722571,1,904,9,45,498,902,799,200,245,222,99
EUW1_7641662443,0,54,64,127,51,89,875,131,50,360,111
EUW1_7641608493,1,11,120,3,51,99,24,246,245,22,143
EUW1_7641457230,1,83,517,61,145,99,150,54,101,51,37
EUW1_7641398795,1,64,121,45,157,99,58,106,90,429,37
EUW1_7641362900,1,10,32,800,202,267,266,20,55,221,902
EUW1_7641269151,0,39,24,711,51,89,17,246,8,145,518
EUW1_7640548030,0,17,36,105,21,43,41,19,131,51,99
EUW1_7640467623,0,10,33,55,51,57,98,876,103,67,37
EUW1_7640388045,1,10,20,157,18,99,266,246,517,222,63
EUW1_7640281372,1,54,950,163,21,99,92,203,105,222,60
EUW1_7648075879,1,24,36,4,202,267,875,11,13,804,98
EUW1_7622059342,0,86,950,142,145,25,8,35,103,202,89
EUW1_7621553029,0,14,54,61,29,267,39,24,1,21,526
EUW1_7408640429,1,54,77,23,523,902,19,113,99,67,111
EUW1_7408530782,1,516,19,245,96,267,164,950,103,67,35
EUW1_7408480100,1,39,56,800,202,50,14,233,103,22,143
